methinks you
you are
are too
too much
much of
of late
late the
the frown
frown fool
fool thou
thou wast
wast pretty
pretty fellow
fellow when
when thou
thou hadst
hadst no
no need
need to
to care
care for
for her
her frowning
frowning now
now thou
thou art
art an
an without
without figure
figure am
am better
better than
than thou
thou art
art now
now am
am fool
fool thou
thou art
art nothing
nothing to
to goneril
goneril yes
yes forsooth
forsooth will
will hold
hold my
my tongue
tongue so
so your
your face
face bids
bids me
me though
though you
you say
say nothing
nothing mum
mum mum
mum he
he that
that keeps
keeps nor
nor crust
crust nor
nor crum
crum weary
weary of
of all
all shall
shall want
want some
some pointing
pointing to
to king
king lear
lear shealed
shealed peascod
peascod goneril
goneril not
not only
only sir
sir this
this your
your all
all licensed
licensed fool
fool but
but other
other of
of your
your insolent
insolent retinue
retinue do
do hourly
hourly carp
carp and
and quarrel
quarrel breaking
breaking forth
forth in
in rank
rank and
and not
not to
to be
be endured
endured riots
riots sir
sir had
had thought
thought by
by making
making this
this well
well known
known unto
unto you
you to
to have
have found
found safe
safe redress
redress but
but now
now grow
grow fearful
fearful by
by what
what yourself
yourself too
too late
late have
have spoke
spoke and
and done
done that
that you
you protect
protect this
this course
course and
and put
put it
it on
on by
by your
your allowance
allowance which
which if
if you
you should
should the
the fault
fault would
would not
not scape
scape censure
censure nor
nor the
the redresses
redresses sleep
sleep which
which in
in the
the tender
tender of
of wholesome
wholesome weal
weal might
might in
in their
their working
working do
do you
you that
that offence
offence which
which else
else were
were shame
shame that
that then
then necessity
necessity will
will call
call discreet
discreet proceeding
proceeding fool
fool for
for you
you trow
trow nuncle
nuncle the
the hedge
hedge sparrow
sparrow fed
fed the
the cuckoo
cuckoo so
so long
long that
that had
had it
it head
head bit
bit off
off by
by it
it young
young so
so out
out went
went the
the candle
candle and
and we
we were
were left
left darkling
darkling king
king lear
lear are
are you
you our
our daughter
daughter goneril
goneril come
come sir
sir would
would you
you would
would make
make use
use of
of that
that good
good wisdom
wisdom whereof
whereof know
know you
you are
are fraught
fraught and
and put
put away
away these
these dispositions
dispositions that
that of
of late
late transform
transform you
you from
from what
what you
you rightly
rightly are
are fool
fool may
may not
not an
an ass
ass know
know when
when the
the cart
cart draws
draws the
the horse
horse whoop
whoop jug
jug love
love thee
thee king
king lear
lear doth
doth any
any here
here know
know me
me this
this is
is not
not lear
lear doth
doth lear
lear walk
walk thus
thus speak
speak thus
thus where
where are
are his
his eyes
eyes either
either his
his notion
notion weakens
weakens his
his discernings
discernings are
are lethargied
lethargied ha
ha waking
waking tis
tis not
not so
so who
who is
is it
it that
that can
can tell
tell me
me who
who am
am fool
fool shadow
shadow king
king lear
lear would
would learn
learn that
that for
for by
by the
the marks
marks of
of sovereignty
sovereignty knowledge
knowledge and
and reason
reason should
should be
be false
false persuaded
persuaded had
had daughters
daughters fool
fool which
which they
they will
will make
make an
an obedient
obedient father
father king
king lear
lear your
your name
name fair
fair gentlewoman
gentlewoman goneril
goneril this
this admiration
admiration sir
sir is
is much
much the
the savour
savour of
of other
other your
your new
new pranks
pranks do
do beseech
beseech you
you to
to understand
understand my
my purposes
purposes aright
aright as
as you
you are
are old
old and
and reverend
reverend you
you should
should be
be wise
wise here
here do
do you
you keep
keep hundred
hundred knights
knights and
and squires
squires men
men so
so so
so and
and bold
bold that
that this
this our
our court
court infected
infected with
with their
their manners
manners shows
shows like
like riotous
riotous inn
inn epicurism
epicurism and
and lust
lust make
make it
it more
more like
like tavern
tavern or
or brothel
brothel than
than graced
graced palace
palace the
the shame
shame itself
itself doth
doth speak
speak for
for instant
instant remedy
remedy be
be then
then desired
desired by
by her
her that
that else
else will
will take
take the
the thing
thing she
she begs
begs little
little to
to disquantity
disquantity your
your train
train and
and the
the remainder
remainder that
that shall
shall still
still depend
depend to
to be
be such
such men
men as
as may
may besort
besort your
your age
age and
and know
know themselves
themselves and
and you
you king
king lear
lear darkness
darkness and
and devils
devils saddle
saddle my
my horses
horses call
call my
my train
train together
together degenerate
degenerate bastard
bastard not
not trouble
trouble thee
thee yet
yet have
have left
left daughter
daughter goneril
goneril you
you strike
strike my
my people
people and
and your
your rabble
rabble make
make servants
servants of
of their
their betters
betters enter
enter albany
albany king
king lear
lear woe
woe that
that too
too late
late repents
repents to
to albany
albany sir
sir are
are you
you come
come is
is it
it your
your will
will speak
speak sir
sir prepare
prepare my
my horses
horses ingratitude
ingratitude thou
thou marble
marble hearted
hearted fiend
fiend more
more hideous
hideous when
when thou
thou thee
thee in
in child
child than
than the
the sea
sea monster
monster albany
albany pray
pray sir
sir be
be patient
patient king
king lear
lear to
to goneril
goneril detested
detested kite
kite thou
thou liest
liest my
my train
train are
are men
men of
of choice
choice and
and rarest
rarest parts
parts that
that all
all particulars
particulars of
of duty
duty know
know and
and in
in the
the most
most exact
exact regard
regard support
support the
the worships
worships of
of their
their name
name most
most small
small fault
fault how
how ugly
ugly didst
didst thou
thou in
in cordelia
cordelia show
show that
that like
like an
an engine
engine my
my frame
frame of
of nature
nature from
from the
the place
place drew
drew from
from heart
heart all
all love
love and
and added
added to
to the
the gall
gall lear
lear lear
lear lear
lear beat
beat at
at this
this gate
gate that
that let
let thy
thy folly
folly in
in striking
striking his
his head
head and
and thy
thy dear
dear judgment
judgment out
out go
go go
go my
my people
people albany
albany my
my lord
lord am
am guiltless
guiltless as
as am
am ignorant
ignorant of
of what
what hath
hath moved
moved you
you king
king lear
lear it
it may
may be
be so
so my
my lord
lord hear
hear nature
nature hear
hear dear
dear goddess
goddess hear
hear suspend
suspend thy
thy purpose
purpose if
if thou
thou didst
didst intend
intend to
to make
make this
this creature
creature fruitful
fruitful into
into her
her womb
womb convey
convey sterility
sterility dry
dry up
up in
in her
her the
the organs
organs of
of increase
increase and
and from
from her
her derogate
derogate body
body never
never spring
spring babe
babe to
to honour
honour her
her if
if she
she must
must teem
teem create
create her
her child
child of
of spleen
spleen that
that it
it may
may live
live and
and be
be thwart
thwart disnatured
disnatured torment
torment to
to her
her let
let it
it stamp
stamp wrinkles
wrinkles in
in her
her brow
brow of
of youth
youth with
with cadent
cadent tears
tears fret
fret channels
channels in
in her
her cheeks
cheeks turn
turn all
all her
her pains
pains and
and benefits
benefits to
to laughter
laughter and
and contempt
contempt that
that she
she may
may feel
feel how
how sharper
sharper than
than tooth
tooth it
it is
is to
to have
have thankless
thankless child
child away
away away
away exit
exit albany
albany now
now gods
gods that
that we
we adore
adore whereof
whereof comes
comes this
this goneril
goneril never
never afflict
afflict yourself
yourself to
to know
know the
the cause
cause but
but let
let his
his disposition
disposition have
have that
that scope
scope that
that dotage
dotage gives
gives it
it re
re enter
enter king
king lear
lear king
king lear
lear what
what fifty
fifty of
of my
my followers
followers at
at clap
clap within
within fortnight
fortnight albany
albany the
the matter
matter sir
sir king
king lear
lear tell
tell thee
thee to
to goneril
goneril life
life and
and death
death am
am ashamed
ashamed that
that thou
thou hast
hast power
power to
to shake
shake my
my manhood
manhood thus
thus that
that these
these hot
hot tears
tears which
which break
break from
from me
me perforce
perforce should
should make
make thee
thee worth
worth them
them blasts
blasts and
and fogs
fogs upon
upon thee
thee the
the untented
untented woundings
woundings of
of curse
curse pierce
pierce every
every sense
sense about
about thee
thee old
old fond
fond eyes
eyes beweep
beweep this
this cause
cause again
again pluck
pluck ye
ye out
out and
and cast
cast you
you with
with the
the waters
waters that
that you
you lose
lose to
to temper
temper clay
clay yea
yea it
it is
is come
come to
to this
this let
let is
is be
be so
so yet
yet have
have left
left daughter
daughter who
who am
am sure
sure is
is kind
kind and
and comfortable
comfortable when
when she
she shall
shall hear
hear this
this of
of thee
thee with
with her
her nails
nails flay
flay thy
thy wolvish
wolvish visage
visage thou
thou shalt
shalt find
find that
that resume
resume the
the shape
shape which
which thou
thou dost
dost think
think have
have cast
cast off
off for
for ever
ever thou
thou shalt
shalt warrant
warrant thee
thee exeunt
exeunt king
king lear
lear kent
kent and
and attendants
attendants goneril
goneril do
do you
you mark
mark that
that my
my lord
lord albany
albany cannot
cannot be
be so
so partial
partial goneril
goneril to
to the
the great
great love
love bear
bear you
you goneril
goneril pray
pray you
you content
content what
what oswald
oswald ho
ho to
to the
the fool
fool you
you sir
sir more
more knave
knave than
than fool
fool after
after your
your master
master fool
fool nuncle
nuncle lear
lear nuncle
nuncle lear
lear tarry
tarry and
and take
take the
the fool
fool with
with thee
thee fox
fox when
when one
one has
has caught
caught her
her and
and such
such daughter
daughter should
should sure
sure to
to the
the slaughter
slaughter if
if my
my cap
cap would
would buy
buy halter
halter so
so the
the fool
fool follows
follows after
after exit
exit goneril
goneril this
this man
man hath
hath had
had good
good counsel
counsel hundred
hundred knights
knights tis
tis politic
politic and
and safe
safe to
to let
let him
him keep
keep at
at point
point hundred
hundred knights
knights yes
yes that
that on
on every
every dream
dream each
each buzz
buzz each
each fancy
fancy each
each complaint
complaint dislike
dislike he
he may
may enguard
enguard his
his dotage
dotage with
with their
their powers
powers and
and hold
hold our
our lives
lives in
in mercy
mercy oswald
oswald say
say albany
albany well
well you
you may
may fear
fear too
too far
far goneril
goneril safer
safer than
than trust
trust too
too far
far let
let me
me still
still take
take away
away the
the harms
harms fear
fear not
not fear
fear still
still to
to be
be taken
taken know
know his
his heart
heart what
what he
he hath
hath have
have writ
writ my
my sister
sister if
if she
she sustain
sustain him
him and
and his
his hundred
hundred knights
knights when
when have
have the
the unfitness
unfitness re
re enter
enter oswald
oswald how
how now
now oswald
oswald what
what have
have you
you writ
writ that
that letter
letter to
to my
my sister
sister oswald
oswald yes
yes madam
madam goneril
goneril take
take you
you some
some company
company and
and away
away to
to horse
horse inform
inform her
her full
full of
of my
my particular
particular fear
fear and
and thereto
thereto add
add such
such reasons
reasons of
of your
your own
own as
as may
may compact
compact it
it more
more get
get you
you gone
gone and
and hasten
hasten your
your return
return exit
exit oswald
oswald no
no no
no my
my lord
lord this
this milky
milky gentleness
gentleness and
and course
course of
of yours
yours though
though condemn
condemn not
not yet
yet under
under pardon
pardon you
you are
are much
much more
more for
for want
want of
of wisdom
wisdom than
than praised
praised for
for harmful
harmful mildness
mildness albany
albany how
how far
far your
your eyes
eyes may
may pierce
pierce can
can not
not tell
tell striving
striving to
to better
better oft
oft we
we mar
mar well
well goneril
goneril nay
nay then
then albany
albany well
well well
well the
the event
event exeunt
exeunt scene
scene court
court before
before the
the same
same enter
enter king
king lear
lear kent
kent and
and fool
fool king
king lear
lear go
go you
you before
before to
to gloucester
gloucester with
with these
these letters
letters acquaint
acquaint my
my daughter
daughter no
no further
further with
with any
any thing
thing you
you know
know than
than comes
comes from
from her
her demand
demand out
out of
of the
the letter
letter if
if your
your diligence
diligence be
be not
not speedy
speedy shall
shall be
be there
there afore
afore you
you kent
kent will
will not
not sleep
sleep my
my lord
lord till
till have
have delivered
delivered your
your letter
letter exit
exit fool
fool if
if brains
brains were
were heels
heels not
not in
in danger
danger of
of kibes
kibes king
king lear
lear ay
ay boy
boy fool
fool then
then prithee
prithee be
be merry
merry thy
thy wit
wit shall
shall go
go slip
slip shod
shod king
king lear
lear ha
ha ha
ha ha
ha fool
fool shalt
shalt see
see thy
thy other
other daughter
daughter will
will use
use thee
thee kindly
kindly for
for though
though as
as like
like this
this as
as like
like an
an apple
apple yet
yet can
can tell
tell what
what can
can tell
tell king
king lear
lear why
why what
what canst
canst thou
thou tell
tell my
my boy
boy fool
fool she
she will
will taste
taste as
as like
like this
this as
as crab
crab does
does to
to crab
crab thou
thou canst
canst tell
tell why
why nose
nose stands
stands the
the middle
middle face
face king
king lear
lear no
no fool
fool why
why to
to keep
keep eyes
eyes of
of either
either nose
nose that
that what
what man
man cannot
cannot smell
smell out
out he
he may
may spy
spy into
into king
king lear
lear did
did her
her wrong
wrong fool
fool canst
canst tell
tell how
how an
an oyster
oyster makes
makes his
his shell
shell king
king lear
lear no
no fool
fool nor
nor neither
neither but
but can
can tell
tell why
why snail
snail has
has house
house king
king lear
lear why
why fool
fool why
why to
to put
put his
his head
head in
in not
not to
to give
give it
it away
away to
to his
his daughters
daughters and
and leave
leave his
his horns
horns without
without case
case king
king lear
lear will
will forget
forget my
my nature
nature so
so kind
kind father
father be
be my
my horses
horses ready
ready fool
fool thy
thy asses
asses are
are gone
gone about
about em
em the
the reason
reason why
why the
the seven
seven stars
stars are
are no
no more
more than
than seven
seven is
is pretty
pretty reason
reason king
king lear
lear because
because they
they are
are not
not eight
eight fool
fool yes
yes indeed
indeed thou
thou wouldst
wouldst make
make good
good fool
fool king
king lear
lear to
to take
take again
again perforce
perforce monster
monster ingratitude
ingratitude fool
fool if
if thou
thou wert
wert my
my fool
fool nuncle
nuncle have
have thee
thee beaten
beaten for
for being
being old
old before
before thy
thy time
time king
king lear
lear that
that fool
fool thou
thou shouldst
shouldst not
not have
have been
been old
old till
till thou
thou hadst
hadst been
been wise
wise king
king lear
lear let
let me
me not
not be
be mad
mad not
not mad
mad sweet
sweet heaven
heaven keep
keep me
me in
in temper
temper would
would not
not be
be mad
mad enter
enter gentleman
gentleman how
how now
now are
are the
the horses
horses ready
ready gentleman
gentleman ready
ready my
my lord
lord king
king lear
lear come
come boy
boy fool
fool she
she maid
maid now
now and
and laughs
laughs at
at my
my departure
departure shall
shall not
not be
be maid
maid long
long unless
unless things
things be
be cut
cut shorter
shorter exeunt
exeunt act
act ii
ii scene
scene castle
castle enter
enter edmund
edmund and
and curan
curan meets
meets him
him edmund
edmund save
save thee
thee curan
curan curan
curan and
and you
you sir
sir have
have been
been with
with your
your father
father and
and given
given him
him notice
notice that
that the
the duke
duke of
of cornwall
cornwall and
and regan
regan his
his duchess
duchess will
will be
be here
here with
with him
him this
this night
night edmund
edmund how
how comes
comes that
that curan
curan nay
nay know
know not
not you
you have
have heard
heard of
of the
the news
news abroad
abroad mean
mean the
the whispered
whispered ones
ones for
for they
they are
are yet
yet but
but ear
ear kissing
kissing arguments
arguments edmund
edmund not
not pray
pray you
you what
what are
are they
they curan
curan have
have you
you heard
heard of
of no
no likely
likely wars
wars toward
toward twixt
twixt the
the dukes
dukes of
of cornwall
cornwall and
and albany
albany edmund
edmund not
not word
word curan
curan you
you may
may do
do then
then in
in time
time fare
fare you
you well
well sir
sir exit
exit edmund
edmund the
the duke
duke be
be here
here to
to night
night the
the better
better best
best this
this weaves
weaves itself
itself perforce
perforce into
into my
my business
business my
my father
father hath
hath set
set guard
guard to
to take
take my
my brother
brother and
and have
have one
one thing
thing of
of queasy
queasy question
question which
which must
must act
act briefness
briefness and
and fortune
fortune work
work brother
brother word
word descend
descend brother
brother say
say enter
enter edgar
edgar my
my father
father watches
watches sir
sir fly
fly this
this place
place intelligence
intelligence is
is given
given where
where you
you are
are hid
hid you
you have
have now
now the
the good
good advantage
advantage of
of the
the night
night have
have you
you not
not spoken
spoken gainst
gainst the
the duke
duke of
of cornwall
cornwall coming
coming hither
hither now
now the
the night
night the
the haste
haste and
and regan
regan with
with him
him have
have you
you nothing
nothing said
said upon
upon his
his party
party gainst
gainst the
the duke
duke of
of albany
albany advise
advise yourself
yourself edgar
edgar am
am sure
sure not
not word
word edmund
edmund hear
hear my
my father
father coming
coming pardon
pardon me
me in
in cunning
cunning must
must draw
draw my
my sword
sword upon
upon you
you draw
draw seem
seem to
to defend
defend yourself
yourself now
now quit
quit you
you well
well yield
yield come
come before
before my
my father
father light
light ho
ho here
here fly
fly brother
brother torches
torches torches
torches so
so farewell
farewell exit
exit edgar
edgar some
some blood
blood drawn
drawn on
on me
me would
would beget
beget opinion
opinion wounds
wounds his
his arm
arm of
of my
my more
more fierce
fierce endeavour
endeavour have
have seen
seen drunkards
drunkards do
do more
more than
than this
this in
in sport
sport father
father father
father stop
stop stop
stop no
no help
help enter
enter gloucester
gloucester and
and servants
servants with
with torches
torches gloucester
gloucester now
now edmund
edmund the
the villain
villain edmund
edmund here
here stood
stood he
he in
in the
the dark
dark his
his sharp
sharp sword
sword out
out mumbling
mumbling of
of wicked
wicked charms
charms conjuring
conjuring the
the moon
moon to
to stand
stand auspicious
auspicious mistress
mistress gloucester
gloucester but
but where
where is
is he
he edmund
edmund look
look sir
sir bleed
bleed gloucester
gloucester where
where is
is the
the villain
villain edmund
edmund edmund
edmund fled
fled this
this way
way sir
sir when
when by
by no
no means
means he
he could
could gloucester
gloucester pursue
pursue him
him ho
ho go
go after
after exeunt
exeunt some
some servants
servants by
by no
no means
means what
what edmund
edmund persuade
persuade me
me to
to the
the murder
murder of
of your
your lordship
lordship but
but that
that told
told him
him the
the revenging
revenging gods
gods gainst
gainst parricides
parricides did
did all
all their
their thunders
thunders bend
bend spoke
spoke with
with how
how manifold
manifold and
and strong
strong bond
bond the
the child
child was
was bound
bound to
to the
the father
father sir
sir in
in fine
fine seeing
seeing how
how loathly
loathly opposite
opposite stood
stood to
to his
his unnatural
unnatural purpose
purpose in
in fell
fell motion
motion with
with his
his prepared
prepared sword
sword he
he charges
charges home
home my
my unprovided
unprovided body
body lanced
lanced mine
mine arm
arm but
but when
when he
he saw
saw my
my best
best spirits
spirits bold
bold in
in the
the right
right roused
roused to
to the
the encounter
encounter or
or whether
whether gasted
gasted by
by the
the noise
noise made
made full
full suddenly
suddenly he
he fled
fled gloucester
gloucester let
let him
him fly
fly far
far not
not in
in this
this land
land shall
shall he
he remain
remain uncaught
uncaught and
and found
found dispatch
dispatch the
the noble
noble duke
duke my
my master
master my
my worthy
worthy arch
arch and
and patron
patron comes
comes to
to night
night by
by his
his authority
authority will
will proclaim
proclaim it
it that
that he
he which
which finds
finds him
him shall
shall deserve
deserve our
our thanks
thanks bringing
bringing the
the murderous
murderous coward
coward to
to the
the stake
stake he
he that
that conceals
conceals him
him death
death edmund
edmund when
when dissuaded
dissuaded him
him from
from his
his intent
intent and
and found
found him
him pight
pight to
to do
do it
it with
with curst
curst speech
speech to
to discover
discover him
him he
he replied
replied thou
thou unpossessing
unpossessing bastard
bastard dost
dost thou
thou think
think if
if would
would stand
stand against
against thee
thee would
would the
the reposal
reposal of
of any
any trust
trust virtue
virtue or
or worth
worth in
in thee
thee make
make thy
thy words
words no
no what
what should
should deny
deny as
as this
this would
would ay
ay though
though thou
thou didst
didst produce
produce my
my very
very character
character turn
turn it
it all
all to
to thy
thy suggestion
suggestion plot
plot and
and damned
damned practise
practise and
and thou
thou must
must make
make dullard
dullard of
of the
the world
world if
if they
they not
not thought
thought the
the profits
profits of
of my
my death
death were
were very
very pregnant
pregnant and
and potential
potential spurs
spurs to
to make
make thee
thee seek
seek it
it gloucester
gloucester strong
strong and
and villain
villain would
would he
he deny
deny his
his letter
letter never
never got
got him
him tucket
tucket within
within hark
hark the
the trumpets
trumpets know
know not
not why
why he
he comes
comes all
all ports
ports bar
bar the
the villain
villain shall
shall not
not scape
scape the
the duke
duke must
must grant
grant me
me that
that besides
besides his
his picture
picture will
will send
send far
far and
and near
near that
that all
all the
the kingdom
kingdom may
may have
have the
the due
due note
note of
of him
him and
and of
of my
my land
land loyal
loyal and
and natural
natural boy
boy work
work the
the means
means to
to make
make thee
thee capable
capable enter
enter cornwall
cornwall regan
regan and
and attendants
attendants cornwall
cornwall how
how now
now my
my noble
noble friend
friend since
since came
came hither
hither which
which can
can call
call but
but now
now have
have heard
heard strange
strange news
news regan
regan if
if it
it be
be true
true all
all vengeance
vengeance comes
comes too
too short
short which
which can
can pursue
pursue the
the offender
offender how
how dost
dost my
my lord
lord gloucester
gloucester madam
madam my
my old
old heart
heart is
is regan
regan what
what did
did my
my godson
godson seek
seek your
your life
life he
he whom
whom my
my father
father named
named your
your edgar
edgar gloucester
gloucester lady
lady lady
lady shame
shame would
would have
have it
it hid
hid regan
regan was
was he
he not
not companion
companion with
with the
the riotous
riotous knights
knights that
that tend
tend upon
upon my
my father
father gloucester
gloucester know
know not
not madam
madam tis
tis too
too bad
bad too
too bad
bad edmund
edmund yes
yes madam
madam he
he was
was of
of that
that consort
consort regan
regan no
no marvel
marvel then
then though
though he
he were
were ill
ill affected
affected tis
tis they
they have
have put
put him
him on
on the
the old
old death
death to
to have
have the
the expense
expense and
and waste
waste of
of his
his revenues
revenues have
have this
this present
present evening
evening from
from my
my sister
sister been
been well
well of
of them
them and
and with
with such
such cautions
cautions that
that if
if they
they come
come to
to sojourn
sojourn at
at my
my house
house not
not be
be there
there cornwall
cornwall nor
nor assure
assure thee
thee regan
regan edmund
edmund hear
hear that
that you
you have
have shown
shown your
your father
father child
child like
like office
office edmund
edmund twas
twas my
my duty
duty sir
sir gloucester
gloucester he
he did
did bewray
bewray his
his practise
practise and
and received
received this
this hurt
hurt you
you see
see striving
striving to
to apprehend
apprehend him
him cornwall
cornwall is
is he
he pursued
pursued gloucester
gloucester ay
ay my
my good
good lord
lord cornwall
cornwall if
if he
he be
be taken
taken he
he shall
shall never
never more
more be
be of
of doing
doing harm
harm make
make your
your own
own purpose
purpose how
how in
in my
my strength
strength you
you please
please for
for you
you edmund
edmund whose
whose virtue
virtue and
and obedience
obedience doth
doth this
this instant
instant so
so much
much commend
commend itself
itself you
you shall
shall be
be ours
ours natures
natures of
of such
such deep
deep trust
trust we
we shall
shall much
much need
need you
you we
we first
first seize
seize on
on edmund
edmund shall
shall serve
serve you
you sir
sir truly
truly however
however else
else gloucester
gloucester for
for him
him thank
thank your
your grace
grace cornwall
cornwall you
you know
know not
not why
why we
we came
came to
to visit
visit you
you regan
regan thus
thus out
out of
of season
season threading
threading dark
dark eyed
eyed night
night occasions
occasions noble
noble gloucester
gloucester of
of some
some poise
poise wherein
wherein we
we must
must have
have use
use of
of your
your advice
advice our
our father
father he
he hath
hath writ
writ so
so hath
hath our
our sister
sister of
of differences
differences which
which least
least thought
thought it
it fit
fit to
to answer
answer from
from our
our home
home the
the several
several messengers
messengers from
from hence
hence attend
attend dispatch
dispatch our
our good
good old
old friend
friend lay
lay comforts
comforts to
to your
your bosom
bosom and
and bestow
bestow your
your needful
needful counsel
counsel to
to our
our business
business which
which craves
craves the
the instant
instant use
use gloucester
gloucester serve
serve you
you madam
madam your
your graces
graces are
are right
right welcome
welcome exeunt
exeunt scene
scene ii
ii before
before castle
castle enter
enter kent
kent and
and oswald
oswald severally
severally oswald
oswald good
good dawning
dawning to
to thee
thee friend
friend art
art of
of this
this house
house kent
kent ay
ay oswald
oswald where
where may
may we
we set
set our
our horses
horses kent
kent the
the mire
mire oswald
oswald prithee
prithee if
if thou
thou lovest
lovest me
me tell
tell me
me kent
kent love
love thee
thee not
not oswald
oswald why
why then
then care
care not
not for
for thee
thee kent
kent if
if had
had thee
thee in
in lipsbury
lipsbury pinfold
pinfold would
would make
make thee
thee care
care for
for me
me oswald
oswald why
why dost
dost thou
thou use
use me
me thus
thus know
know thee
thee not
not kent
kent fellow
fellow know
know thee
thee oswald
oswald what
what dost
dost thou
thou know
know me
me for
for kent
kent knave
knave rascal
rascal an
an eater
eater of
of broken
broken meats
meats base
base proud
proud shallow
shallow beggarly
beggarly three
three suited
suited hundred
hundred pound
pound filthy
filthy worsted
worsted stocking
stocking knave
knave lily
lily livered
livered action
action taking
taking knave
knave whoreson
whoreson glass
glass gazing
gazing super
super serviceable
serviceable finical
finical rogue
rogue one
one trunk
trunk inheriting
inheriting slave
slave one
one that
that wouldst
wouldst be
be bawd
bawd in
in way
way of
of good
good service
service and
and art
art nothing
nothing but
but the
the composition
composition of
of knave
knave beggar
beggar coward
coward pandar
pandar and
and the
the son
son and
and heir
heir of
of mongrel
mongrel bitch
bitch one
one whom
whom will
will beat
beat into
into clamorous
clamorous whining
whining if
if thou
thou deniest
deniest the
the least
least syllable
syllable of
of thy
thy addition
addition oswald
oswald why
why what
what monstrous
monstrous fellow
fellow art
art thou
thou thus
thus to
to rail
rail on
on one
one that
that is
is neither
neither known
known of
of thee
thee nor
nor knows
knows thee
thee kent
kent what
what brazen
brazen faced
faced varlet
varlet art
art thou
thou to
to deny
deny thou
thou knowest
knowest me
me is
is it
it two
two days
days ago
ago since
since tripped
tripped up
up thy
thy heels
heels and
and beat
beat thee
thee before
before the
the king
king draw
draw you
you rogue
rogue for
for though
though it
it be
be night
night yet
yet the
the moon
moon shines
shines make
make sop
sop the
the moonshine
moonshine of
of you
you draw
draw you
you whoreson
whoreson cullionly
cullionly barber
barber monger
monger draw
draw drawing
drawing his
his sword
sword oswald
oswald away
away have
have nothing
nothing to
to do
do with
with thee
thee kent
kent draw
draw you
you rascal
rascal you
you come
come with
with letters
letters against
against the
the king
king and
and take
take vanity
vanity the
the part
part against
against the
the royalty
royalty of
of her
her father
father draw
draw you
you rogue
rogue or
or so
so carbonado
carbonado your
your shanks
shanks draw
draw you
you rascal
rascal come
come your
your ways
ways oswald
oswald help
help ho
ho murder
murder help
help kent
kent strike
strike you
you slave
slave stand
stand rogue
rogue stand
stand you
you neat
neat slave
slave strike
strike beating
beating him
him oswald
oswald help
help ho
ho murder
murder murder
murder enter
enter edmund
edmund with
with his
his rapier
rapier drawn
drawn cornwall
cornwall regan
regan gloucester
gloucester and
and servants
servants edmund
edmund how
how now
now the
the matter
matter kent
kent with
with you
you goodman
goodman boy
boy an
an you
you please
please come
come flesh
flesh ye
ye come
come on
on young
young master
master gloucester
gloucester weapons
weapons arms
arms what
what the
the matter
matter here
here cornwall
cornwall keep
keep peace
peace upon
upon your
your lives
lives he
he dies
dies that
that strikes
strikes again
again what
what is
is the
the matter
matter regan
regan the
the messengers
messengers from
from our
our sister
sister and
and the
the king
king cornwall
cornwall what
what is
is your
your difference
difference speak
speak oswald
oswald am
am scarce
scarce in
in breath
breath my
my lord
lord kent
kent no
no marvel
marvel you
you have
have so
so bestirred
bestirred your
your valour
valour you
you cowardly
cowardly rascal
rascal nature
nature disclaims
disclaims in
in thee
thee tailor
tailor made
made thee
thee cornwall
cornwall thou
thou art
art strange
strange fellow
fellow tailor
tailor make
make man
man kent
kent ay
ay tailor
tailor sir
sir stone
stone cutter
cutter or
or painter
painter could
could not
not have
have made
made him
him so
so ill
ill though
though he
he had
had been
been but
but two
two hours
hours at
at the
the trade
trade cornwall
cornwall speak
speak yet
yet how
how grew
grew your
your quarrel
quarrel oswald
oswald this
this ancient
ancient ruffian
ruffian sir
sir whose
whose life
life have
have spared
spared at
at suit
suit of
of his
his gray
gray beard
beard kent
kent thou
thou whoreson
whoreson zed
zed thou
thou unnecessary
unnecessary letter
letter my
my lord
lord if
if you
you will
will give
give me
me leave
leave will
will tread
tread this
this unbolted
unbolted villain
villain into
into mortar
mortar and
and daub
daub the
the wall
wall of
of jakes
jakes with
with him
him spare
spare my
my gray
gray beard
beard you
you wagtail
wagtail cornwall
cornwall peace
peace sirrah
sirrah you
you beastly
beastly knave
knave know
know you
you no
no reverence
reverence kent
kent yes
yes sir
sir but
but anger
anger hath
hath privilege
privilege cornwall
cornwall why
why art
art thou
thou angry
angry kent
kent that
that such
such slave
slave as
as this
this should
should wear
wear sword
sword who
who wears
wears no
no honesty
honesty such
such smiling
smiling rogues
rogues as
as these
these like
like rats
rats oft
oft bite
bite the
the holy
holy cords
cords twain
twain which
which are
are too
too intrinse
intrinse unloose
unloose smooth
smooth every
every passion
passion that
that in
in the
the natures
natures of
of their
their lords
lords rebel
rebel bring
bring oil
oil to
to fire
fire snow
snow to
to their
their colder
colder moods
moods renege
renege affirm
affirm and
and turn
turn their
their halcyon
halcyon beaks
beaks with
with every
every gale
gale and
and vary
vary of
of their
their masters
masters knowing
knowing nought
nought like
like dogs
dogs but
but following
following plague
plague upon
upon your
your epileptic
epileptic visage
visage smile
smile you
you my
my speeches
speeches as
as were
were fool
fool goose
goose if
if had
had you
you upon
upon sarum
sarum plain
plain drive
drive ye
ye cackling
cackling home
home to
to camelot
camelot cornwall
cornwall why
why art
art thou
thou mad
mad old
old fellow
fellow gloucester
gloucester how
how fell
fell you
you out
out say
say that
that kent
kent no
no contraries
contraries hold
hold more
more antipathy
antipathy than
than and
